Fid,pid,ptime,date_time,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,sbytes,dbytes,uid,Label
10.42.0.211-10.42.0.1-55812-53-17,44102323,33:03.7,2022-12-18 04:05:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
10.42.0.211-106.39.169.66-55306-80-6,44102325,33:03.7,2022-12-18 04:14:49+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,904,CSgYjR3XciAUhHRFS5,1
172.217.10.142-10.42.0.151-443-37360-6,44102326,33:03.7,2022-12-18 04:15:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,4177,CSgYjR3XciAUhHRFS5,0
174.35.73.166-10.42.0.151-443-55398-6,44102327,33:03.7,2022-12-18 04:15:16+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3206,CSgYjR3XciAUhHRFS5,0
10.42.0.1-10.42.0.42-53-5433-17,44102328,33:03.7,2022-12-18 04:15:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3240,CSgYjR3XciAUhHRFS5,0
10.42.0.211-103.235.46.211-37395-80-6,44102329,33:03.7,2022-12-18 04:16:10+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3525,CSgYjR3XciAUhHRFS5,0
8.0.6.4-8.6.0.1-0-0-0,44102337,33:03.7,2022-12-18 04:16:12+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,336,CSgYjR3XciAUhHRFS5,0
172.217.12.206-10.42.0.151-443-52199-6,44102338,33:03.7,2022-12-18 04:16:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,2812,CSgYjR3XciAUhHRFS5,0
172.217.11.46-10.42.0.42-443-35490-6,44102339,33:03.7,2022-12-18 04:16:11+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,3369,CSgYjR3XciAUhHRFS5,0
10.42.0.151-104.244.43.131-48460-443-6,44102340,33:03.7,2022-12-18 04:16:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,840,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-65372-53-17,44102469,33:03.8,2022-12-18 04:16:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,776,CSgYjR3XciAUhHRFS5,1
192.229.163.180-10.42.0.211-443-49981-6,44102470,33:03.8,2022-12-18 04:34:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-22489-53-17,44102471,33:03.8,2022-12-18 04:35:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-112.80.248.187-54890-80-6,44102472,33:03.8,2022-12-18 04:49:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.42-52.52.149.36-50676-443-6,44102473,33:03.8,2022-12-18 04:50:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
182.22.24.124-10.42.0.211-443-38530-6,44102475,33:03.8,2022-12-18 04:55:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-1522-53-17,44102476,33:03.8,2022-12-18 05:02:36+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-52.84.29.55-58536-443-6,44102477,33:03.8,2022-12-18 05:09:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.42-103.7.30.118-37938-80-6,44102478,33:03.8,2022-12-18 05:09:41+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.9.234-10.42.0.211-443-45994-6,44102481,33:03.8,2022-12-18 05:10:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.6.225-10.42.0.211-443-39874-6,44102482,33:03.8,2022-12-18 05:10:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-54.230.49.181-35221-443-6,44102484,33:03.8,2022-12-18 05:11:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,956,CSgYjR3XciAUhHRFS5,1
10.42.0.211-121.12.98.64-52164-80-6,44102575,33:03.9,2022-12-18 05:11:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-25162-53-17,44102576,33:03.9,2022-12-18 05:11:28+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.42-37.1.203.158-54902-443-6,44102579,33:03.9,2022-12-18 05:11:37+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.6.238-10.42.0.151-443-36759-6,44102581,33:03.9,2022-12-18 05:11:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
183.79.17.104-10.42.0.42-443-50383-6,44102582,33:03.9,2022-12-18 05:13:05+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.10.42-10.42.0.151-443-34097-6,44102585,33:03.9,2022-12-18 05:13:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-41559-53-17,44102586,33:03.9,2022-12-18 05:14:21+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
172.217.6.234-10.42.0.211-443-49327-6,44102590,33:03.9,2022-12-18 05:15:16+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
175.100.207.233-10.42.0.211-80-36369-6,44102591,33:03.9,2022-12-18 05:15:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
172.217.10.97-10.42.0.151-443-40870-6,44102592,33:03.9,2022-12-18 05:15:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.12.174-10.42.0.151-443-46790-6,44102593,33:03.9,2022-12-18 05:16:11+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,504,CSgYjR3XciAUhHRFS5,1
202.77.129.150-10.42.0.211-443-42958-6,44102594,33:03.9,2022-12-18 05:15:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,504,CSgYjR3XciAUhHRFS5,1
10.42.0.42-125.39.133.40-36701-80-6,44102955,33:04.1,2022-12-18 05:16:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-56397-53-17,44102956,33:04.1,2022-12-18 05:16:33+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-25560-53-17,44102963,33:04.1,2022-12-18 05:16:48+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.3.99-10.42.0.211-443-46396-6,44102964,33:04.1,2022-12-18 05:16:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-52571-53-17,44102966,33:04.1,2022-12-18 05:16:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.1-10.42.0.42-53-51890-17,44102969,33:04.1,2022-12-18 05:17:09+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.211-59.38.112.48-34266-443-6,44102977,33:04.1,2022-12-18 05:17:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.211-47.89.67.224-49710-80-6,44102978,33:04.1,2022-12-18 05:18:04+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,840,CSgYjR3XciAUhHRFS5,1
10.42.0.211-23.194.140.226-48016-80-6,44103095,33:04.2,2022-12-18 05:18:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.211-52.85.101.204-40780-443-6,44103096,33:04.2,2022-12-18 05:19:02+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-60003-53-17,44103100,33:04.2,2022-12-18 05:19:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
157.240.18.15-10.42.0.151-443-46631-6,44103105,33:04.2,2022-12-18 05:19:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.1-10.42.0.42-53-5620-17,44103106,33:04.2,2022-12-18 05:20:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
216.58.212.227-10.42.0.151-443-38690-6,44103107,33:04.2,2022-12-18 05:20:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-14755-53-17,44103108,33:04.2,2022-12-18 05:27:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
10.42.0.211-104.244.43.163-33475-443-6,44103116,33:04.2,2022-12-18 05:27:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
202.77.129.150-10.42.0.42-80-38936-6,44103117,33:04.2,2022-12-18 05:28:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,556,CSgYjR3XciAUhHRFS5,1
224.0.0.251-10.42.0.1-5353-5353-17,44103118,33:04.2,2022-12-18 05:28:07+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,420,CSgYjR3XciAUhHRFS5,1
202.77.129.150-10.42.0.151-80-58285-6,44103409,33:04.3,2022-12-18 05:28:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,840,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-42921-53-17,44103410,33:04.3,2022-12-18 05:31:38+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-3585-53-17,44103411,33:04.3,2022-12-18 05:32:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
151.101.21.140-10.42.0.211-443-60351-6,44103412,33:04.3,2022-12-18 05:35:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.211-104.244.42.194-56962-443-6,44103420,33:04.3,2022-12-18 05:35:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,840,CSgYjR3XciAUhHRFS5,1
172.217.10.110-10.42.0.151-443-33509-6,44103425,33:04.3,2022-12-18 05:35:54+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.151-54.192.38.7-52511-443-6,44103426,33:04.3,2022-12-18 05:38:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
172.217.3.98-10.42.0.211-443-38577-6,44103427,33:04.3,2022-12-18 05:39:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
172.217.9.234-10.42.0.151-443-43159-6,44103429,33:04.3,2022-12-18 05:39:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-104.192.108.27-39332-80-6,44103430,33:04.3,2022-12-18 05:40:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,504,CSgYjR3XciAUhHRFS5,1
10.42.0.211-10.42.0.1-11367-53-17,44103881,33:04.4,2022-12-18 05:41:16+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.211-88.212.196.101-34881-443-6,44103882,33:04.4,2022-12-18 05:41:45+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
172.217.12.174-10.42.0.42-443-45759-6,44103884,33:04.4,2022-12-18 05:41:59+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,840,CSgYjR3XciAUhHRFS5,0
10.42.0.211-121.196.192.72-43221-9920-6,44103885,33:04.4,2022-12-18 05:44:37+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.211-121.12.98.85-52034-80-6,44103886,33:04.4,2022-12-18 05:47:06+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-23.206.173.182-50892-80-6,44103887,33:04.4,2022-12-18 05:47:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,852,CSgYjR3XciAUhHRFS5,0
172.217.10.98-10.42.0.211-443-44879-6,44103888,33:04.4,2022-12-18 05:49:40+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,2897,CSgYjR3XciAUhHRFS5,1
10.42.0.151-10.42.0.1-60301-53-17,44103890,33:04.4,2022-12-18 05:49:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,4131,CSgYjR3XciAUhHRFS5,1
10.42.0.211-119.146.74.33-56494-443-6,44103897,33:04.4,2022-12-18 05:49:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3657,CSgYjR3XciAUhHRFS5,0
10.42.0.42-121.12.98.62-52169-80-6,44103898,33:04.4,2022-12-18 05:57:52+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,38385,CSgYjR3XciAUhHRFS5,0
10.42.0.42-52.84.29.154-53122-443-6,44103899,33:04.4,2022-12-18 05:57:58+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,3237,CSgYjR3XciAUhHRFS5,0
172.217.10.106-10.42.0.151-443-49919-6,44104053,33:04.5,2022-12-18 05:58:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3762,CSgYjR3XciAUhHRFS5,0
10.42.0.211-31.13.65.1-54237-443-6,44104054,33:04.5,2022-12-18 05:58:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1756,CSgYjR3XciAUhHRFS5,0
10.42.0.42-106.11.129.143-52551-80-6,44104055,33:04.5,2022-12-18 05:59:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,4800,CSgYjR3XciAUhHRFS5,0
10.42.0.211-66.198.24.250-53277-443-6,44104056,33:04.5,2022-12-18 05:59:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,45774,CSgYjR3XciAUhHRFS5,1
172.217.10.14-10.42.0.151-443-45131-6,44104058,33:04.5,2022-12-18 06:32:03+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,4284,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-46221-53-17,44104063,33:04.5,2022-12-18 06:31:24+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3732,CSgYjR3XciAUhHRFS5,1
10.42.0.1-10.42.0.42-53-6786-17,44104064,33:04.5,2022-12-18 06:31:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,41188,CSgYjR3XciAUhHRFS5,0
10.42.0.211-23.194.180.131-57741-443-6,44104072,33:04.5,2022-12-18 06:34:47+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3286,CSgYjR3XciAUhHRFS5,1
10.42.0.1-10.42.0.42-53-60946-17,44104073,33:04.5,2022-12-18 06:35:08+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,3546,CSgYjR3XciAUhHRFS5,0
180.149.136.247-10.42.0.42-80-49128-6,44104074,33:04.5,2022-12-18 06:36:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,3666,CSgYjR3XciAUhHRFS5,1
10.42.0.151-52.216.1.211-59561-443-6,44104164,33:04.5,2022-12-18 06:36:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3830,CSgYjR3XciAUhHRFS5,0
10.42.0.211-64.71.142.125-47206-443-6,44104165,33:04.5,2022-12-18 06:36:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1796722,CSgYjR3XciAUhHRFS5,1
172.217.12.206-10.42.0.151-443-49501-6,44104166,33:04.5,2022-12-18 06:38:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3368,CSgYjR3XciAUhHRFS5,1
10.42.0.211-104.254.66.16-47413-80-6,44104167,33:04.5,2022-12-18 06:40:32+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,2685,CSgYjR3XciAUhHRFS5,1
10.42.0.151-120.196.211.8-52491-80-6,44104169,33:04.5,2022-12-18 06:47:51+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,72176655,CSgYjR3XciAUhHRFS5,1
10.42.0.151-72.21.206.121-40464-443-6,44104170,33:04.5,2022-12-18 06:49:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1334917,CSgYjR3XciAUhHRFS5,0
175.100.207.232-10.42.0.211-80-48167-6,44104173,33:04.5,2022-12-18 07:02:25+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3443,CSgYjR3XciAUhHRFS5,1
172.217.12.174-10.42.0.211-443-35221-6,44104174,33:04.5,2022-12-18 07:03:00+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,3491,CSgYjR3XciAUhHRFS5,1
10.42.0.211-69.165.96.24-53192-443-6,44104177,33:04.5,2022-12-18 07:06:04+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1696697,CSgYjR3XciAUhHRFS5,0
192.229.173.173-10.42.0.42-443-53749-6,44104179,33:04.5,2022-12-18 07:06:57+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,84,CSgYjR3XciAUhHRFS5,1
239.255.255.250-10.42.0.42-1900-58286-17,44104180,33:04.5,2022-12-18 07:07:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-42974-53-17,44104539,33:04.6,2022-12-18 07:08:26+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
172.217.10.42-10.42.0.151-443-33961-6,44104545,33:04.6,2022-12-18 07:08:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.10.238-10.42.0.42-443-48606-6,44104546,33:04.6,2022-12-18 07:09:39+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
175.100.207.231-10.42.0.211-443-59338-6,44104547,33:04.6,2022-12-18 07:42:01+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
216.58.217.163-10.42.0.151-80-54813-6,44104553,33:04.6,2022-12-18 07:44:19+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,0
10.42.0.151-10.42.0.1-14306-53-17,44104554,33:04.6,2022-12-18 07:44:17+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
202.77.129.150-10.42.0.211-80-52427-6,44104555,33:04.6,2022-12-18 08:09:34+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,504,CSgYjR3XciAUhHRFS5,1
173.194.205.100-10.42.0.211-443-43530-6,44104556,33:04.6,2022-12-18 08:22:35+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-37090-53-17,44104613,33:04.6,2022-12-18 08:30:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,0
172.217.3.110-10.42.0.211-443-58804-6,44104614,33:04.6,2022-12-18 08:30:42+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.211-103.235.46.39-47663-80-6,44104615,33:04.6,2022-12-18 08:30:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,857,788,CSgYjR3XciAUhHRFS5,1
172.217.11.14-10.42.0.211-443-44190-6,44104616,33:04.6,2022-12-18 08:30:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,857,956,CSgYjR3XciAUhHRFS5,1
180.149.136.194-10.42.0.42-80-38501-6,44104701,33:04.7,2022-12-18 08:32:44+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
172.217.11.46-10.42.0.151-443-49346-6,44104702,33:04.7,2022-12-18 08:33:04+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
239.255.255.250-10.42.0.42-1900-54935-17,44104706,33:04.7,2022-12-18 08:40:11+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
192.229.173.173-10.42.0.151-80-46774-6,44104707,33:04.7,2022-12-18 08:44:53+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-15667-53-17,44104708,33:04.7,2022-12-18 08:48:18+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-69.147.82.61-50002-443-6,44104709,33:04.7,2022-12-18 08:49:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.42-65.55.223.45-46360-40024-17,44104710,33:04.7,2022-12-18 08:49:20+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,956,CSgYjR3XciAUhHRFS5,1
10.42.0.211-23.23.255.145-39889-443-6,44104716,33:04.7,2022-12-18 08:49:27+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,1
157.240.2.20-10.42.0.42-443-41366-6,44104725,33:04.7,2022-12-18 08:49:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,0
239.255.255.250-10.42.0.1-1900-34894-17,44104726,33:04.7,2022-12-18 08:49:31+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,420,CSgYjR3XciAUhHRFS5,1
10.42.0.211-31.13.71.36-52352-443-6,44104727,33:04.7,2022-12-18 08:50:41+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,504,CSgYjR3XciAUhHRFS5,0
172.217.11.33-10.42.0.211-443-59338-6,44105053,33:04.7,2022-12-18 08:54:37+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
172.217.6.206-10.42.0.151-443-52713-6,44105055,33:04.7,2022-12-18 09:06:55+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,0
10.42.0.211-10.42.0.1-17056-53-17,44105056,33:04.7,2022-12-18 09:13:43+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,892,CSgYjR3XciAUhHRFS5,0
10.42.0.211-77.234.44.42-52734-80-6,44105057,33:04.7,2022-12-18 09:14:37+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
10.42.0.151-104.193.88.109-48415-80-6,44105058,33:04.7,2022-12-18 09:17:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.12.202-10.42.0.42-443-48674-6,44105060,33:04.7,2022-12-18 09:21:56+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,504,CSgYjR3XciAUhHRFS5,1
192.229.173.173-10.42.0.211-80-48071-6,44105061,33:04.7,2022-12-18 09:29:30+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
172.217.10.14-10.42.0.211-443-44616-6,44105062,33:04.7,2022-12-18 09:29:46+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1008,CSgYjR3XciAUhHRFS5,1
10.42.0.42-31.13.71.1-52427-443-6,44105063,33:04.7,2022-12-18 12:39:14+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,504,CSgYjR3XciAUhHRFS5,0
10.42.0.151-104.46.62.41-38688-443-6,44105064,33:04.7,2022-12-18 12:44:23+09,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,504,CSgYjR3XciAUhHRFS5,0
